Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
231010HYRHG1YY,Completed,787356882085,Standard Local-J&T Express,pickup,2023-10-21 14:33,2023-10-12 12:00,2023-10-10 14:23,2023-10-10 14:33,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,XS-M (21-28 inches)",290,290,1
231010J6X7FCXS,Completed,SPEPH03269687148A,Standard Local-SPX Express,pickup,2023-10-18 16:42,2023-10-11 16:07,2023-10-10 16:32,2023-10-10 16:42,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231010J8WH2BK1,Completed,787356924829,Standard Local-J&T Express,pickup,2023-10-21 17:07,2023-10-12 12:00,2023-10-10 17:07,2023-10-10 17:07,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,XS-M (21-28 inches)",290,290,1
231010J8XP9583,Completed,SPEPH03433389096A,Standard Local-SPX Express,pickup,2023-10-21 17:18,2023-10-11 16:08,2023-10-10 17:08,2023-10-10 17:18,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Pink Skirt,L-XL (29-34 inches)",290,290,1
231010JCPVGG7P,Completed,SPEPH03890362452A,Standard Local-SPX Express,pickup,2023-10-21 18:25,2023-10-23 14:30,2023-10-10 18:15,2023-10-10 18:25,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
231010JE22AVUQ,Completed,SPEPH03387093355A,Standard Local-SPX Express,pickup,2023-10-21 18:49,2023-10-17 13:17,2023-10-10 18:39,2023-10-10 18:49,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Skirt,XS-M (21-28 inches)",290,290,1
231010JHVH0T4K,Completed,SPEPH03670260104A,Standard Local-SPX Express,pickup,2023-10-21 19:58,2023-10-23 14:30,2023-10-10 19:48,2023-10-10 19:58,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,XS-M (21-28 inches)",290,290,1
231010JMP0UTK8,Completed,SPEPH03668696710A,Standard Local-SPX Express,pickup,2023-10-18 20:48,2023-10-11 17:02,2023-10-10 20:38,2023-10-10 20:48,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231010JRHMNNT2,Completed,787356844067,Standard Local-J&T Express,pickup,2023-10-12 21:57,2023-10-12 12:00,2023-10-10 21:47,2023-10-10 21:57,PLAIN MIDI SKIRT 22-30 INCHES (WITH & WITHOUT SLIT),"HAZELNUT,NO SLIT",149,149,1
231010JRVFUW89,Completed,SPEPH03507696491A,Standard Local-SPX Express,pickup,2023-10-21 22:03,2023-10-23 14:31,2023-10-10 21:53,2023-10-10 22:03,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
