Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
240703M34TPQJS,Completed,788915018903,Standard Local-J&T Express,pickup,2024-07-26 15:23,2024-07-04 17:42,2024-07-03 15:22,2024-07-03 15:23,FREEBIES FOR BUYERS ONLY,,5,5,1
240703M3WQ0G9K,Completed,SPEPH048160575837,Standard Local-SPX Express,pickup,2024-07-15 15:36,2024-07-17 12:38,2024-07-03 15:36,2024-07-03 15:36,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
240703MB90AQ9Y,Completed,SPEPH040753725677,Standard Local-SPX Express,pickup,2024-07-26 17:58,2024-07-05 13:26,2024-07-03 17:48,2024-07-03 17:58,FREEBIES FOR BUYERS ONLY,,5,5,1
240703ME920F2B,Completed,SPEPH047810113617,Standard Local-SPX Express,pickup,2024-07-26 18:52,2024-07-05 13:26,2024-07-03 18:42,2024-07-03 18:52,FREEBIES FOR BUYERS ONLY,,5,5,1
240703MGGPK6SX,Completed,788920099895,Standard Local-J&T Express,pickup,2024-07-26 19:32,2024-07-05 15:01,2024-07-03 19:22,2024-07-03 19:32,FREEBIES FOR BUYERS ONLY,,5,5,1
240704P7BVACAC,Completed,SPEPH048891925247,Standard Local-SPX Express,pickup,2024-07-16 11:44,2024-07-05 13:28,2024-07-04 11:43,2024-07-04 11:44,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BROWN/BLACK SKIRT,XS-M (21-28 inches)",290,290,1
240704PFUVJ7DY,Completed,SPEPH048872592937,Standard Local-SPX Express,pickup,2024-07-27 14:25,2024-07-05 13:28,2024-07-04 14:15,2024-07-04 14:25,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240704PJCYFC9M,Completed,SPEPH048623013657,Standard Local-SPX Express,pickup,2024-07-27 15:11,2024-07-05 13:28,2024-07-04 15:01,2024-07-04 15:11,FREEBIES FOR BUYERS ONLY,,5,5,1
240704PJW5APQU,Completed,788918783694,Standard Local-J&T Express,pickup,2024-07-27 15:20,2024-07-05 15:01,2024-07-04 15:10,2024-07-04 15:20,FREEBIES FOR BUYERS ONLY,,5,5,1
240704PJWW66M6,Completed,788909413707,Standard Local-J&T Express,pickup,2024-07-27 15:20,2024-07-05 15:01,2024-07-04 15:10,2024-07-04 15:20,FREEBIES FOR BUYERS ONLY,,5,5,1
240704PNWHGNP0,Completed,SPEPH044369809567,Standard Local-SPX Express,pickup,2024-07-27 16:14,2024-07-05 13:28,2024-07-04 16:04,2024-07-04 16:14,FREEBIES FOR BUYERS ONLY,,5,5,1
240704PRRRPN1G,Completed,SPEPH048945239457,Standard Local-SPX Express,pickup,2024-07-27 17:05,2024-07-05 13:26,2024-07-04 16:55,2024-07-04 17:05,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240704PS3UF9MY,Completed,SPEPH046007799917,Standard Local-SPX Express,pickup,2024-07-27 17:11,2024-07-05 13:28,2024-07-04 17:01,2024-07-04 17:11,FREEBIES FOR BUYERS ONLY,,5,5,1
240704PS972HTJ,Completed,SPEPH043821191467,Standard Local-SPX Express,pickup,2024-07-27 17:14,2024-07-05 13:28,2024-07-04 17:04,2024-07-04 17:14,FREEBIES FOR BUYERS ONLY,,5,5,1
240704PUWC99PK,Completed,SPEPH041093108097,Standard Local-SPX Express,Drop-off,2024-07-27 18:01,2024-07-05 13:28,2024-07-04 17:51,2024-07-04 18:01,FREEBIES FOR BUYERS ONLY,,5,5,1
