Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
230605HDFX97DJ,Completed,786512147449,Standard Local-J&T Express,pickup,2023-06-17 01:33,2023-06-06 13:55,2023-06-05 01:23,2023-06-05 01:33,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Skirt,s-M",290,290,1
230605J1V4F9VR,Completed,786512036593,Standard Local-J&T Express,pickup,2023-06-17 07:38,2023-06-06 13:55,2023-06-05 07:28,2023-06-05 07:38,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Shorts,L-XL",290,290,1
230605J1V4F9VR,Completed,786512036593,Standard Local-J&T Express,pickup,2023-06-17 07:38,2023-06-06 13:55,2023-06-05 07:28,2023-06-05 07:38,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White Shorts,s-M",290,290,1
230605J94UP42P,Completed,786511948537,Standard Local-J&T Express,pickup,2023-06-17 09:48,2023-06-06 13:55,2023-06-05 09:38,2023-06-05 09:48,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Red/White Short,S-M",290,290,1
230605JD7AUMKV,Completed,786511915605,Standard Local-J&T Express,pickup,2023-06-17 10:51,2023-06-06 13:55,2023-06-05 10:51,2023-06-05 10:51,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Blue Shorts,L-XL",290,290,1
230605JDMR31V0,Completed,786511908964,Standard Local-J&T Express,pickup,2023-06-17 11:08,2023-06-06 13:55,2023-06-05 10:58,2023-06-05 11:08,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"White/Black Skirt,S-M",290,290,1
230605JDRCCDSY,Completed,SPEPH039958479576,Standard Local-SPX Express,pickup,2023-06-17 11:10,2023-06-05 17:16,2023-06-05 11:00,2023-06-05 11:10,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Red/White Short,L-XL",290,290,1
230605JTH08KMT,Completed,786512034657,Standard Local-J&T Express,pickup,2023-06-17 14:59,2023-06-06 13:55,2023-06-05 14:49,2023-06-05 14:59,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Shorts,s-M",290,290,1
230605JU44FXNE,Completed,SPEPH033161584876,Standard Local-SPX Express,pickup,2023-06-17 15:10,2023-06-05 17:15,2023-06-05 15:00,2023-06-05 15:10,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL",290,290,1
230605JUNGFSXY,Completed,SPEPH034987633496,Standard Local-SPX Express,pickup,2023-06-17 15:10,2023-06-05 17:16,2023-06-05 15:09,2023-06-05 15:10,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,L-XL",290,290,1
230605JVPWHCS8,Completed,786512135531,Standard Local-J&T Express,pickup,2023-06-07 15:38,2023-06-06 13:55,2023-06-05 15:28,2023-06-05 15:38,ZARA KNITTED MIDI SKIRT (WITH & WITHOUT SLIT),"White,NO SLIT",149,149,1
230605K9796AYY,Completed,SPEPH039141320346,Standard Local-SPX Express,pickup,2023-06-17 19:22,2023-06-07 17:28,2023-06-05 19:12,2023-06-05 19:22,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Blue Shorts,s-M",290,290,1
230605K9DGFKP0,Completed,SPEPH033134013226,Standard Local-SPX Express,pickup,2023-06-17 19:25,2023-06-06 16:43,2023-06-05 19:15,2023-06-05 19:25,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Blue Shorts(New),s-M",290,290,1
230605K9N7H9AK,Completed,SPEPH036052130646,Standard Local-SPX Express,pickup,2023-06-07 19:30,2023-06-06 16:43,2023-06-05 19:20,2023-06-05 19:30,ZARA STRAPPY TOP KNITTED,"Navy blue,FREESIZE (S-L)",69,69,1
230605KA55PJBN,Completed,786513426295,Standard Local-J&T Express,pickup,2023-06-17 19:39,2023-06-06 13:55,2023-06-05 19:29,2023-06-05 19:39,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black&White Short,S-M",290,290,1
230605KE8BSWTJ,Completed,SPEPH036278758256,Standard Local-SPX Express,pickup,2023-06-17 20:52,2023-06-07 17:27,2023-06-05 20:42,2023-06-05 20:52,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Shorts,L-XL",290,290,1
230606KSD1DT2G,Completed,SPEPH032276766836,Standard Local-SPX Express,pickup,2023-06-19 00:11,2023-06-07 17:28,2023-06-06 00:01,2023-06-06 00:11,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Shorts,s-M",290,290,1
230606KSEKW0VS,Completed,786542933635,Standard Local-J&T Express,pickup,2023-06-22 00:03,2023-06-09 14:14,2023-06-06 00:02,2023-06-06 00:03,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"White/Black Short,L-XL",290,290,1
230606KSEKW0VS,Completed,786542933635,Standard Local-J&T Express,pickup,2023-06-22 00:03,2023-06-09 14:14,2023-06-06 00:02,2023-06-06 00:03,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Beige Skirt,L-XL",290,290,1
230606KSV041Q7,Completed,786522639264,Standard Local-J&T Express,pickup,2023-06-19 00:10,2023-06-07 14:04,2023-06-06 00:10,2023-06-06 00:10,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Shorts,L-XL",290,290,1
230606MHSJ3FWR,Completed,SPEPH039623299686,Standard Local-SPX Express,pickup,2023-06-19 07:28,2023-06-07 17:27,2023-06-06 07:18,2023-06-06 07:28,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Skirt,L-XL",290,290,1
230606MPBQUBRW,Completed,SPEPH034482793116,Standard Local-SPX Express,pickup,2023-06-19 08:40,2023-06-07 17:28,2023-06-06 08:40,2023-06-06 08:40,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Shorts,L-XL",290,290,1
230606MPJ21S1J,Completed,SPEPH035785992116,Standard Local-SPX Express,pickup,2023-06-19 08:44,2023-06-19 15:03,2023-06-06 08:43,2023-06-06 08:44,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black&White Skirt,L-XL",290,290,1
230606MQ15K0BR,Completed,SPEPH030943431176,Standard Local-SPX Express,pickup,2023-06-19 08:53,2023-06-07 17:28,2023-06-06 08:52,2023-06-06 08:53,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Skirt,s-M",290,290,1
230606MSXR4A04,Completed,SPEPH036272753686,Standard Local-SPX Express,pickup,2023-06-19 09:54,2023-06-07 17:28,2023-06-06 09:44,2023-06-06 09:54,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,s-M",290,290,1
230606MY261X05,Completed,SPEPH031070330336,Standard Local-SPX Express,pickup,2023-06-08 11:26,2023-06-07 17:28,2023-06-06 11:15,2023-06-06 11:26,ZARA LACE PADDED BOOB CORSET,Black,199,199,1
230606MY261X05,Completed,SPEPH031070330336,Standard Local-SPX Express,pickup,2023-06-08 11:26,2023-06-07 17:28,2023-06-06 11:15,2023-06-06 11:26,ZARA LACE PADDED BOOB CORSET,White,199,199,1
230606NDSK9N9J,Completed,SPEPH034152414806,Standard Local-SPX Express,pickup,2023-06-19 15:49,2023-06-07 17:27,2023-06-06 15:39,2023-06-06 15:49,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,L-XL",290,290,1
230606NE4P38JE,Completed,786542727467,Standard Local-J&T Express,pickup,2023-06-19 15:55,2023-06-09 14:14,2023-06-06 15:45,2023-06-06 15:55,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Shorts,L-XL",290,290,1
230606NE4P38JE,Completed,786542727467,Standard Local-J&T Express,pickup,2023-06-19 15:55,2023-06-09 14:14,2023-06-06 15:45,2023-06-06 15:55,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL",290,290,1
230606NH3GNBSJ,Completed,SPEPH031038715496,Standard Local-SPX Express,pickup,2023-06-19 16:41,2023-06-09 15:48,2023-06-06 16:38,2023-06-06 16:41,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL",290,290,1
230606NHEYS96S,Completed,786522025992,Standard Local-J&T Express,pickup,2023-06-19 16:55,2023-06-07 14:04,2023-06-06 16:45,2023-06-06 16:55,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Skirt,s-M",290,290,1
230606NHEYS96S,Completed,786522025992,Standard Local-J&T Express,pickup,2023-06-19 16:55,2023-06-07 14:04,2023-06-06 16:45,2023-06-06 16:55,ZARA KNITTED TUBE TOP,"Charcoal gray,FREESIZE (S-L)",69,69,1
230606NHEYS96S,Completed,786522025992,Standard Local-J&T Express,pickup,2023-06-19 16:55,2023-06-07 14:04,2023-06-06 16:45,2023-06-06 16:55,ZARA KNITTED MIDI SKIRT (WITH & WITHOUT SLIT),"Charcoal,NO SLIT",149,149,1
230606NHEYS96S,Completed,786522025992,Standard Local-J&T Express,pickup,2023-06-19 16:55,2023-06-07 14:04,2023-06-06 16:45,2023-06-06 16:55,ZARA STRAPPY TOP KNITTED,"Moss brown,FREESIZE (S-L)",69,69,1
230606NKQNUWKX,Completed,786521980220,Standard Local-J&T Express,pickup,2023-06-19 17:26,2023-06-07 14:04,2023-06-06 17:25,2023-06-06 17:26,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black/White(2) Skirt,S-M",290,290,1
230606NRY4HNGQ,Completed,SPEPH030127561076,Standard Local-SPX Express,pickup,2023-06-19 19:09,2023-06-19 15:03,2023-06-06 18:59,2023-06-06 19:09,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Skirt,L-XL",290,290,1
230606NRY4HNGQ,Completed,SPEPH030127561076,Standard Local-SPX Express,pickup,2023-06-19 19:09,2023-06-19 15:03,2023-06-06 18:59,2023-06-06 19:09,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,L-XL",290,290,1
230606NVBTJ932,Completed,SPEPH037249614406,Standard Local-SPX Express,pickup,2023-06-19 20:10,2023-06-07 17:28,2023-06-06 20:00,2023-06-06 20:10,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Blue Skirt(New),s-M",290,290,1
230606NVBTJ932,Completed,SPEPH037249614406,Standard Local-SPX Express,pickup,2023-06-19 20:10,2023-06-07 17:28,2023-06-06 20:00,2023-06-06 20:10,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Blue Shorts(New),s-M",290,290,1
230606P004QXKA,Completed,SPEPH038437899576,Standard Local-SPX Express,pickup,2023-06-19 21:15,2023-06-07 17:28,2023-06-06 21:05,2023-06-06 21:15,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Skirt,L-XL",290,290,1
